task_id,problem,handoff,corruption_type,label,label_source,source,cosine_similarity,entity_overlap,length_ratio,sentence_count_ratio,section_coverage,verbatim_copy_rate,trailing_specificity,constraint_count,role_pronoun_rate,novel_api_rate,function_name_preserved,signature_param_diff,nli_contradiction_max,nli_entailment_mean,stage1_score,cascade_prediction,escalated_to_stage2
mbpp_012,Write a function to sort a given matrix in ascending order according to the sum of its rows.,"Handoff Message for Agent B:

1. **Function Purpose**: Write a function that sorts the rows of a given 2D matrix (list of lists) in descending order based on the sum of the elements in each row. If two rows have the same sum, their relative order should ideally be preserved (stable sort).

2. **Function Signature**:
   ```python
   def sort_matrix_by_row_sum(matrix: list[list[int|float]]) -> list[list[int|float]]:
   ```

3. **Key Edge Cases to Handle**:
   - Empty matrix (`[]`): Should return an empty matrix without error.
   - Matrix with a single row: Should return the matrix as-is.
   - Rows with negative numbers or mixed signs (sum calculation must handle these correctly).
   - Rows of varying lengths (though standard matrices are rectangular, handle potential irregularities gracefully if applicable, or assume standard 2D grid).

4. **Plan/Approach**:
   - Iterate through each row in the input matrix and calculate its sum using the built-in `sum()` function.
   - Use Python's `sorted()` function or `list.sort()`, passing a custom `key` argument. The key function will compute `sum(row)` for each row.
   - Return a new sorted matrix (or modify in place, but returning a new list of lists is safer and preferred).",invert_objective,0,measured,mbpp,0.6180681,0.0566037735849056,10.38888888888889,14.0,0.3333333333333333,0.0,0.3176470588235294,4,0.0,1.0,1.0,,0.999177634716034,0.0061849462799727,0.702839431974833,0,True
mbpp_099,"Write a function to convert the given decimal number to its binary equivalent, represented as a string with no leading zeros.","Agent B, here are the specifications for the function you need to write.

**Function Objective:**
Write a Python function that converts a given non-negative decimal integer into its binary equivalent, returned as a string with no leading zeros (except for the number 0 itself, which should return `""0""`).

**Exact Function Signature:**
```python
def decimal_to_binary_impl(n: int) -> str:
```

**Key Edge Cases to Handle:**
1. **Zero (`0`):** Should return `""0""`, not an empty string.
2. **Negative numbers:** The problem statement implies standard decimal numbers, but if a negative number is passed, raise a `ValueError`.
3. **Large integers:** Ensure the conversion handles arbitrarily large integers correctly without overflow.

**Brief Plan/Approach:**
1. Check if `n < 0`, and raise a `ValueError` if true.
2. Handle the edge case for `n == 0` explicitly by returning `""0""`.
3. Use Python's built-in `bin()` function (e.g., `bin(n)` returns a string like `'0b101'`).
4. Slice the prefix (`[2:]`) to remove the `'0b'` leading identifier, which inherently strips any leading zeros.
5. Return the resulting binary string.",signature_rename,0,measured,mbpp,0.72994685,0.0851063829787234,8.047619047619047,18.0,0.3333333333333333,0.0180722891566265,0.2947368421052631,2,0.0,1.0,1.0,,0.9926519989967346,0.0167894102632999,0.8648282817296736,1,False
mbpp_012,Write a function to sort a given matrix in ascending order according to the sum of its rows.,"Handoff Message for Agent B:

1. **Function Purpose**: Write a function that sort in descending order order based on the sum of the elements in each row. If two rows have the same sum, their relative order should ideally be preserved (stable sort).

2. **Function Signature**:
   ```python
   def sort_matrix_by_row_sum(matrix: list[list[int|float]]) -> list[list[int|float]]:
   ```

3. **Key Edge Cases to Handle**:
   - Empty matrix (`[]`): Should return an empty matrix without error.
   - Matrix with a single row: Should return the matrix as-is.
   - Rows with negative numbers or mixed signs (sum calculation must handle these correctly).
   - Rows of varying lengths (though standard matrices are rectangular, handle potential irregularities gracefully if applicable, or assume standard 2D grid).

4. **Plan/Approach**:
   - Iterate through each row in the input matrix and calculate its sum using the built-in `sum()` function.
   - Use Python's `sorted()` function or `list.sort()`, passing a custom `key` argument. The key function will compute `sum(row)` for each row.
   - Return a new sorted matrix (or modify in place, but returning a new list of lists is safer and preferred).",wrong_algorithm_name,0,measured,mbpp,0.62110054,0.0392156862745098,9.88888888888889,14.0,0.3333333333333333,0.0,0.3170731707317073,4,0.0,1.0,1.0,,0.999177634716034,0.0062513882294297,0.7197088254358945,0,True
mbpp_097,"Write a function to find frequency of each element in a flattened list of lists, returned in a dictionary.","Handoff Message for Agent B:


   

",tool_result_drop,0,measured,mbpp,-0.07533555,0.0,0.2631578947368421,1.0,0.0,0.0,0.6666666666666666,0,0.0,0.0,0.0,,0.7832167148590088,0.0001436171733075,0.0,0,False
task_080,"Write a function `assign_seats(passengers, seat_map)` for the airline check-in system used at Meridian Airways. `seat_map` is a dict mapping seat label (e.g. 'A1') to either None (free) or a passenger name already assigned. `passengers` is a list of names needing seats, in priority order. Assign each passenger, in order, to the alphabetically-first free seat at the time of their assignment, mutating a COPY of `seat_map` (the original must be left unchanged) and returning that copy. Edge case: if there are more passengers than free seats, raise a ValueError with message 'not enough seats' and do not assign anyone from that point forward (earlier assignments in the returned copy should still reflect who WAS assigned before the shortage was hit -- but since an exception is raised, the caller gets no returned value at all).","Handoff Message for Agent B:

Please implement the Python function  for the Meridian Airways airline check-in system.

### Function Signature


### Requirements & Behavior

### Suggested Plan",tool_result_drop,0,measured,hand_hard,0.42784643,0.0,0.2014925373134328,0.3333333333333333,0.0,0.0,0.7692307692307693,1,0.0,0.0,0.0,,0.0182140842080116,0.0146981794387102,0.0,0,False
task_080,"Write a function `assign_seats(passengers, seat_map)` for the airline check-in system used at Meridian Airways. `seat_map` is a dict mapping seat label (e.g. 'A1') to either None (free) or a passenger name already assigned. `passengers` is a list of names needing seats, in priority order. Assign each passenger, in order, to the alphabetically-first free seat at the time of their assignment, mutating a COPY of `seat_map` (the original must be left unchanged) and returning that copy. Edge case: if there are more passengers than free seats, raise a ValueError with message 'not enough seats' and do not assign anyone from that point forward (earlier assignments in the returned copy should still reflect who WAS assigned before the shortage was hit -- but since an exception is raised, the caller gets no returned value at all).","Check if the number of free seats is 0 (or less than the remaining passengers, though checking if 0 free seats exist before assigning the current passenger works since we assign one by one).",over_summarization,0,measured,hand_hard,0.70286196,0.024390243902439,0.2537313432835821,0.1666666666666666,0.0,0.0,0.3076923076923077,0,0.0294117647058823,0.0,0.0,,0.1302807033061981,0.3991871774196625,0.0038095238095238095,0,False
task_080,"Write a function `assign_seats(passengers, seat_map)` for the airline check-in system used at Meridian Airways. `seat_map` is a dict mapping seat label (e.g. 'A1') to either None (free) or a passenger name already assigned. `passengers` is a list of names needing seats, in priority order. Assign each passenger, in order, to the alphabetically-first free seat at the time of their assignment, mutating a COPY of `seat_map` (the original must be left unchanged) and returning that copy. Edge case: if there are more passengers than free seats, raise a ValueError with message 'not enough seats' and do not assign anyone from that point forward (earlier assignments in the returned copy should still reflect who WAS assigned before the shortage was hit -- but since an exception is raised, the caller gets no returned value at all).","2. **Immutability:** 
   - You must **not** mutate the original `seat_map`. Create and return a *copy* of `seat_map` with the new assignments applied.
 3. **Assignment Logic:**
   - Iterate through the `passengers` list in order.
   - For each passenger, find all currently free seats (`None`) in the copied seat map.
    - Assign the passenger to the **alphabetically-first** free seat label (e.g., `'A1'` comes before `'A2'`, which comes before `'B1'`).
 4. **Edge Cases & Error Handling:**
   - If at any point during the iteration there are more passengers remaining to be seated than there are total free seats available, raise a `ValueError` with the exact message `'not enough seats'`.
   - *Note on partial state:* Since an exception is raised, standard Python execution halts and no return value reaches the caller. However, ensure that up until the point the exception is triggered, the working copy accurately reflects the assignments made so far (though raising the exception will naturally prevent it from being returned).

### Suggested Plan
1. Make a shallow or deep copy of `seat_map` (e.g., `new_map = seat_map.copy()`).
 2. Loop through each `passenger` in `passengers`.
 3. Gather all seat labels where `new_map[seat] is None`.
 4. Check if the number of free seats is 0 (or less than the remaining passengers, though checking if 0 free seats exist before assigning the current passenger works since we assign one by one). Specifically, if no free seats are available when a passenger needs one, raise `ValueError('not enough seats')`.
5. Sort the list of available seat labels alphabetically and pick the first one (`sorted_free_seats[0]`).
 6. Assign the passenger to that seat in `new_map`.
7. Return `new_map` after successfully assigning all passengers.",entity_omission,0,measured,hand_hard,0.8625791,0.1063829787234042,2.044776119402985,4.333333333333333,0.1666666666666666,0.0111111111111111,0.2909090909090909,2,0.0036496350364963,0.1666666666666666,0.0,,0.6739130616188049,0.2179532200098037,0.29235950515317255,0,False
task_080,"Write a function `assign_seats(passengers, seat_map)` for the airline check-in system used at Meridian Airways. `seat_map` is a dict mapping seat label (e.g. 'A1') to either None (free) or a passenger name already assigned. `passengers` is a list of names needing seats, in priority order. Assign each passenger, in order, to the alphabetically-first free seat at the time of their assignment, mutating a COPY of `seat_map` (the original must be left unchanged) and returning that copy. Edge case: if there are more passengers than free seats, raise a ValueError with message 'not enough seats' and do not assign anyone from that point forward (earlier assignments in the returned copy should still reflect who WAS assigned before the shortage was hit -- but since an exception is raised, the caller gets no returned value at all).","Handoff Message for Agent B: Please implement the Python function `assign_seats(passengers, seat_map)` for the Meridian Airways airline check-in system. ### Function Signature ```python def assign_seats(passengers, seat_map): pass ``` ### Requirements & Behavior 1. **Inputs:** - `passengers`: A list of passenger name strings needing seats, in strict priority order. - `seat_map`: A dictionary mapping seat labels (e.g., `'A1'`, `'B12'`) to either `None` (representing an available seat) or a string representing a passenger name already assigned to that seat. 2. **Immutability:** - You must **not** mutate the original `seat_map`. Create and return a *copy* of `seat_map` with the new assignments applied. 3. **Assignment Logic:** - Iterate through",truncation,0,measured,hand_hard,0.82185733,0.0735294117647058,0.7835820895522388,1.5,0.0,0.0294117647058823,0.2727272727272727,2,0.0,0.0,1.0,0.0,0.6739155650138855,0.1555851995944976,0.06399901896695508,0,False
task_064,"Write a function `format_greeting(name, city)` used by the onboarding bot at Vellore Institute of Technology. It should return the string f'Welcome, {name}, from {city}!' with the name capitalized (first letter upper, rest unchanged) and the city left exactly as given.","'` - The `name` must be capitalized such that the first letter is uppercase and the rest of the string remains unchanged (i.e., use `name[0].upper() + name[1:]` or similar, rather than `.title()`, to avoid altering inner capitalization like ""McIntyre"" or ""v_k"").",over_summarization,0,measured,hand_easy,0.43252903,0.0434782608695652,1.025,0.5,0.0,0.0,0.16,1,0.0,0.0,0.0,,0.0070094801485538,0.947607398033142,0.003492063492063492,0,False
task_076,"Write a function `stock_alert(prices, threshold)` for a trading dashboard used by analyst Wei Zhang. `prices` is a list of floats. Return the list of indices where the price is strictly greater than `threshold`.","- Prices equal to the threshold: Since the condition is **strictly greater** than (`>`), prices equal to `threshold` must be ignored (not included in the output).",over_summarization,0,measured,hand_easy,0.5336877,0.0666666666666666,0.7878787878787878,0.3333333333333333,0.1666666666666666,0.0,0.2727272727272727,2,0.0,0.0,0.0,,0.9977355003356934,5.096920358482748e-05,0.03928747795414462,0,False
task_064,"Write a function `format_greeting(name, city)` used by the onboarding bot at Vellore Institute of Technology. It should return the string f'Welcome, {name}, from {city}!' with the name capitalized (first letter upper, rest unchanged) and the city left exactly as given.","HANDOFF MESSAGE FOR AGENT B: You need to write a Python function for the Vellore Institute of Technology onboarding bot that formats a greeting string based on a user's name and city. **Function Signature:** `def format_greeting(name: str, city: str) -> str:` **Requirements:** - Return a string in the exact format: `f'Welcome,",truncation,0,measured,hand_easy,0.7549541,0.1,1.275,1.0,0.0,0.0,0.3666666666666666,1,0.0,0.0,1.0,0.0,0.0114545375108718,0.0346580445766449,0.0028692595206356673,0,False
task_064,"Write a function `format_greeting(name, city)` used by the onboarding bot at Vellore Institute of Technology. It should return the string f'Welcome, {name}, from {city}!' with the name capitalized (first letter upper, rest unchanged) and the city left exactly as given.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function for the Vellore Institute of Technology onboarding bot that formats a greeting string based on a user's name and city.

 **Edge Cases to Handle:**
- Names with mixed/lowercase starting letters (e.g., ""john"" -> ""John"").
- Single-letter names.
- Names and cities containing spaces, punctuation, or special characters (ensure no unintended string mutations happen to them).

 **Approach:**
1. Capitalize the first letter of `name` while preserving the rest.
 2. Interpolate the modified `name` and the unmodified `city` into the target f-string.
 3. Return the resulting string.",entity_omission,0,measured,hand_easy,0.7873975,0.0909090909090909,2.425,5.0,0.1666666666666666,0.0,0.3541666666666667,0,0.0,0.0,0.0,,0.974177896976471,0.2112824916839599,0.20541083800730697,0,False
task_064,"Write a function `format_greeting(name, city)` used by the onboarding bot at Vellore Institute of Technology. It should return the string f'Welcome, {name}, from {city}!' with the name capitalized (first letter upper, rest unchanged) and the city left exactly as given.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function for the Vellore Institute of Technology onboarding bot that formats a greeting string based on a user's name and city.

**Function Signature:**


**Requirements:**

**Edge Cases to Handle:**

**Approach:**",tool_result_drop,0,measured,hand_easy,0.72308594,0.0714285714285714,1.0,1.0,0.1666666666666666,0.0,0.4666666666666667,1,0.0,0.0,0.0,,0.0843927413225174,0.0194596443325281,0.0,0,False
task_067,"Write a function `total_invoice(items)` for Hana's bakery point-of-sale system. `items` is a list of (name, price, quantity) tuples. Return the total cost as a float, rounded to 2 decimal places.","Use Python's `round(total, 2)` to ensure the final result is rounded to 2 decimal places before returning.",over_summarization,0,measured,hand_easy,0.4408853,0.1428571428571428,0.5666666666666667,0.3333333333333333,0.0,0.0714285714285714,0.2857142857142857,0,0.0,0.0,0.0,,0.0027071691583842,0.003484688932076,0.013333333333333334,0,False
task_067,"Write a function `total_invoice(items)` for Hana's bakery point-of-sale system. `items` is a list of (name, price, quantity) tuples. Return the total cost as a float, rounded to 2 decimal places.","Handoff Message for Agent B:

Please implement a Python function for Hana's bakery point-of-sale system that calculates the total cost of items.

**Function Signature:**


**Inputs:**

**Outputs:**

**Plan / Approach:**

**Key Edge Cases to Handle:**",tool_result_drop,0,measured,hand_easy,0.6039102,0.1818181818181818,1.1333333333333333,0.6666666666666666,0.1666666666666666,0.032258064516129,0.4827586206896552,0,0.0,0.0,0.0,,0.0333642736077308,0.0004903703229501,0.01,0,False
task_070,"Write a function `avg_temperature(readings)` for a weather station in Reykjavik. `readings` is a list of floats in Celsius. Return the average rounded to 1 decimal place. If the list is empty, return None.","HANDOFF MESSAGE FOR AGENT B:

Please write the following function for a weather station in Reykjavik:


Edge Cases to Handle:

Implementation Plan:",tool_result_drop,0,measured,hand_easy,0.31699893,0.1111111111111111,0.6666666666666666,0.25,0.1666666666666666,0.1052631578947368,0.6,0,0.0,0.0,0.0,,0.0050184205174446,0.0001514042669441,0.0,0,False
task_070,"Write a function `avg_temperature(readings)` for a weather station in Reykjavik. `readings` is a list of floats in Celsius. Return the average rounded to 1 decimal place. If the list is empty, return None.",HANDOFF MESSAGE FOR AGENT B: Please write the following function for a weather station in Reykjavik: - Function Signature: `avg_temperature(readings)` - Parameters: `readings` (a list of floats representing temperatures in Celsius) - Return Value: The average temperature as a,truncation,0,measured,hand_easy,0.6875084,0.2727272727272727,1.181818181818182,0.25,0.0,0.0555555555555555,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0027086965274065,0.0003835682582575,0.05013333333333333,0,False
task_078,"Write a function `battery_time_remaining(percent, discharge_curve)` for the firmware team at Halcyon Wearables, led by engineer Tomas Novak. `discharge_curve` is a list of (percent_threshold, minutes_per_percent) tuples sorted by ASCENDING percent_threshold, describing tiers of battery drain -- e.g. [(10, 5), (100, 2)] means the last 10% of battery (0 up to and including 10%) drains slowly at 5 minutes per percent, while everything above 10% up to 100% drains faster at 2 minutes per percent. Estimate total remaining minutes by summing, for each percentage point from `percent` down to 1 (there is no point below 1), the minutes-per-percent rate of the FIRST tuple in `discharge_curve` (in the given ascending order) whose percent_threshold is >= that percentage point. Edge case: if `percent` is 0, return 0.","**HANDOFF MESSAGE FOR AGENT B**

**Objective:**
Write a Python function for Halcyon Wearables that calculates the estimated remaining battery time in minutes given the current battery percentage and a tiered discharge curve.

**Function Name & Signature:**


**Input Details:**

**Calculation Rules:**

**Edge Cases to Handle:**

**Plan / Approach:**",tool_result_drop,0,measured,hand_hard,0.7653729,0.0192307692307692,0.3821138211382114,0.4,0.5,0.0,0.4857142857142857,0,0.0,0.0,0.0,,0.0183231867849826,0.0124050974845886,0.023333333333333334,0,False
task_078,"Write a function `battery_time_remaining(percent, discharge_curve)` for the firmware team at Halcyon Wearables, led by engineer Tomas Novak. `discharge_curve` is a list of (percent_threshold, minutes_per_percent) tuples sorted by ASCENDING percent_threshold, describing tiers of battery drain -- e.g. [(10, 5), (100, 2)] means the last 10% of battery (0 up to and including 10%) drains slowly at 5 minutes per percent, while everything above 10% up to 100% drains faster at 2 minutes per percent. Estimate total remaining minutes by summing, for each percentage point from `percent` down to 1 (there is no point below 1), the minutes-per-percent rate of the FIRST tuple in `discharge_curve` (in the given ascending order) whose percent_threshold is >= that percentage point. Edge case: if `percent` is 0, return 0.","For each percentage point, find the **first** tuple in `discharge_curve` (checking in the given ascending order) whose `percent_threshold` is `>=` the current percentage point.",over_summarization,0,measured,hand_hard,0.611343,0.1052631578947368,0.1951219512195122,0.2,0.0,0.0952380952380952,0.2142857142857142,0,0.0,0.0,0.0,,0.005234814248979,0.9760522842407228,0.00015873015873015873,0,False
task_073,"Write a function `clean_username(raw)` for the signup form at Lumen Social. It must lower-case the input, strip leading/trailing whitespace, and replace any run of one or more spaces in the middle with a single underscore.","Handoff Message for Agent B:

Please implement a Python function for the Lumen Social signup form that cleans and standardizes user-submitted usernames. 

**Function Signature:**


**Requirements:**

**Key Edge Cases to Handle:**

**Plan / Approach:**",tool_result_drop,0,measured,hand_easy,0.6856122,0.0,0.9428571428571428,1.0,0.1666666666666666,0.0,0.5,1,0.0,0.0,0.0,,0.0062127392739057,0.0099678244441747,0.0002777777777777778,0,False
task_073,"Write a function `clean_username(raw)` for the signup form at Lumen Social. It must lower-case the input, strip leading/trailing whitespace, and replace any run of one or more spaces in the middle with a single underscore.",Handoff Message for Agent B: Please implement a Python function for the Lumen Social signup form that cleans and standardizes user-submitted usernames. **Function Signature:** ```python def clean_username(raw: str) -> str: ``` **Requirements:** 1. Convert the entire string to lowercase. 2. Strip any leading and trailing whitespace. 3. Replace any internal run of one or more,truncation,0,measured,hand_easy,0.7057328,0.037037037037037,1.5714285714285714,3.5,0.0,0.0384615384615384,0.3333333333333333,1,0.0,0.0,1.0,0.0,0.0093985069543123,0.1630161106586456,0.19606347986520792,0,False
task_077,"Write a function `expand_abbreviations(text, glossary)` for the technical-writing tool at Beacon Docs, maintained by editor Sofia Reyes. `glossary` maps an abbreviation (e.g. 'API') to its full form. On the FIRST occurrence of each abbreviation in `text` (as a whole word, case-sensitive, using word boundaries so 'APIs' does not match 'API'), replace it with '{full form} ({abbreviation})'. On every subsequent occurrence of that same abbreviation, leave it as-is. Edge case: if an abbreviation never appears in `text`, it should simply be ignored, not raise an error.","Hi Agent B, we need to implement a Python function for Beacon Docs (editor: Sofia Reyes) called .

### Function Signature


### Requirements & Behavior

### Key Edge Cases to Handle

### Proposed Plan / Approach",tool_result_drop,0,measured,hand_hard,0.32837066,0.0571428571428571,0.4235294117647059,0.3333333333333333,0.1666666666666666,0.0,0.7333333333333333,1,0.0277777777777777,0.0,0.0,,0.916681468486786,0.0014257797738537,0.006666666666666667,0,False
task_083,"Write a function `retry_backoff(attempt, base_delay, max_delay, jitter_fn)` used in the resilience library at Northwind Cloud, maintained by SRE lead Omar Haddad. Compute an exponential backoff delay: base_delay * (2 ** attempt), capped at max_delay (never exceed it), then pass that capped value through `jitter_fn` (a callable taking one float and returning one float) and return jitter_fn's result. Edge case: `attempt` may be 0, in which case the uncapped delay is just base_delay itself (2**0 == 1).","**HANDOFF MESSAGE FOR AGENT B** **Objective:** Build the `retry_backoff` function for Northwind Cloud's resilience library (SRE lead: Omar Haddad). This function calculates an exponential backoff delay with a maximum cap and applies a jitter function to the result. **Exact Function Signature:** ```python def retry_backoff(attempt: int, base_delay: float, max_delay: float, jitter_fn: callable) -> float: ``` **Requirements & Mathematical Logic:** 1. **Exponential Backoff Calculation:** Compute the uncapped delay using the formula:",truncation,0,measured,hand_hard,0.89632595,0.2093023255813953,0.9078947368421052,1.3333333333333333,0.1666666666666666,0.0,0.3947368421052631,1,0.0,0.0,1.0,0.0,0.288101851940155,0.3009766340255737,0.10121405946511382,0,False
task_083,"Write a function `retry_backoff(attempt, base_delay, max_delay, jitter_fn)` used in the resilience library at Northwind Cloud, maintained by SRE lead Omar Haddad. Compute an exponential backoff delay: base_delay * (2 ** attempt), capped at max_delay (never exceed it), then pass that capped value through `jitter_fn` (a callable taking one float and returning one float) and return jitter_fn's result. Edge case: `attempt` may be 0, in which case the uncapped delay is just base_delay itself (2**0 == 1).",**Jitter Application:** Pass the resulting (capped) delay value into `jitter_fn` (a callable that accepts one float and returns one float) and return the output of `jitter_fn`.,over_summarization,0,measured,hand_hard,0.60270464,0.1034482758620689,0.3421052631578947,0.3333333333333333,0.1666666666666666,0.0434782608695652,0.3333333333333333,0,0.0,0.0,0.0,,0.0042361570522189,0.9668422937393188,0.0,0,False
he_046,"The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
fib4(0) -> 0
fib4(1) -> 0
fib4(2) -> 2
fib4(3) -> 0
fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
>>> fib4(5)
4
>>> fib4(6)
8
>>> fib4(7)
14","### Key Edge Cases to Handle - `n = 0`, `n = 1`, `n = 2`, and `n = 3` should return their predefined values immediately without entering the loop.",over_summarization,0,measured,humaneval,0.426596,0.0357142857142857,0.4615384615384615,0.25,0.1666666666666666,0.0,0.5,1,0.0,0.0,0.0,,0.9789677262306212,0.0011660277377814,0.0,0,False
he_046,"The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
fib4(0) -> 0
fib4(1) -> 0
fib4(2) -> 2
fib4(3) -> 0
fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
>>> fib4(5)
4
>>> fib4(6)
8
>>> fib4(7)
14","**HANDOFF MESSAGE FOR AGENT B**

Your task is to write a Python function that efficiently computes the $n$-th element of the ""Fib4"" sequence. Do not use recursion (use an iterative approach with $O(n)$ time complexity and $O(1)$ space complexity).

### Function Signature


### Sequence Definition

### Examples

### Key Edge Cases to Handle

### Implementation Plan",tool_result_drop,0,measured,humaneval,0.75225294,0.0512820512820512,0.8615384615384616,0.75,0.1666666666666666,0.0188679245283018,0.7407407407407407,0,0.0,0.0,0.0,,0.8268325924873352,0.0044723870232701,0.0033333333333333335,0,False
he_056,"brackets is a string of ""<"" and "">"".
return True if every opening bracket has a corresponding closing bracket.
>>> correct_bracketing(""<"")
False
>>> correct_bracketing(""<>"")
True
>>> correct_bracketing(""<<><>>"")
True
>>> correct_bracketing(""><<>"")
False","Function to Build:
Write a Python function named  that takes a string of angle brackets ( and ) and returns  if every opening bracket has a corresponding closing bracket in the correct nested order, and  otherwise.

Exact Function Signature:


Key Edge Cases to Handle:

Brief Plan/Approach:",tool_result_drop,0,measured,humaneval,0.5737952,0.2307692307692307,1.4838709677419355,0.6666666666666666,0.1666666666666666,0.1162790697674418,0.5714285714285714,0,0.0,0.0,0.0,,0.9526937007904052,0.0053148427978158,0.01,0,False
task_081,"Write a function `consolidate_reviews(reviews, min_count)` for the product page at Orchard Marketplace. `reviews` is a list of (product_id, rating) tuples where rating is 1-5. Return a dict mapping product_id to its average rating rounded to 2 decimals, but ONLY for products with at least `min_count` reviews; products with fewer reviews must be excluded entirely from the result, not included with a null or zero average.","HANDOFF MESSAGE FOR AGENT B:

You need to build a Python function for the Orchard Marketplace product page that calculates and filters average ratings for products based on a minimum review threshold.

**Function Signature:**


**Key Requirements & Edge Cases:**

**Plan / Approach:**",tool_result_drop,0,measured,hand_hard,0.6299578,0.0625,0.6461538461538462,0.6666666666666666,0.1666666666666666,0.0,0.5,1,0.0,0.0,0.0,,0.4566932320594787,0.0024563865736126,0.0,0,False
task_081,"Write a function `consolidate_reviews(reviews, min_count)` for the product page at Orchard Marketplace. `reviews` is a list of (product_id, rating) tuples where rating is 1-5. Return a dict mapping product_id to its average rating rounded to 2 decimals, but ONLY for products with at least `min_count` reviews; products with fewer reviews must be excluded entirely from the result, not included with a null or zero average.","min_count: int, the minimum number of reviews required to include a product.
    
     Products with fewer than min_count reviews must be excluded.
     Do not include them with `None`, `0`, or any placeholder.
 2. **Rounding:** The resulting average rating for each eligible product must be rounded to exactly 2 decimal places (e.g., using `round(val, 2)`).
 3. **Empty/Invalid Inputs:** Handle empty `reviews` lists (return `{}`). Ensure division by zero is avoided (though `min_count >= 1` and counts >= `min_count` inherently prevent this).
 4. **Data Types:** `product_id` can be strings, integers, etc. Ratings are integers (1-5).

 **Plan / Approach:**
1. Use a data structure (like `collections.defaultdict` or a standard dictionary) to group and accumulate ratings and counts for each `product_id`. Alternatively, track `[sum_of_ratings, count]` for each `product_id` as you iterate through the `reviews` list.
 3. Iterate over the aggregated dictionary items. If a product's review count is `>= min_count`, compute `sum / count`, round it to 2 decimal places, and add it to the final result dictionary.
4. Return the final result dictionary.",entity_omission,0,measured,hand_hard,0.7185241,0.0967741935483871,2.6,6.333333333333333,0.0,0.0,0.3066666666666666,3,0.0,0.25,0.0,,0.975097954273224,0.0720743909478187,0.17459126800411462,0,False
he_065,"Circular shift the digits of the integer x, shift the digits right by shift
and return the result as a string.
If shift > number of digits, return digits reversed.
>>> circular_shift(12, 1)
""21""
>>> circular_shift(12, 2)
""12""","Otherwise, compute the effective shift using modulo or slice directly: the last `shift` elements come first, followed by the remaining elements: `s[n - shift:] + s[:n - shift]`.",over_summarization,0,measured,humaneval,0.4212832,0.0,0.7368421052631579,0.3333333333333333,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,,0.0027691097930073,0.0012877348344773,0.0,0,False
he_065,"Circular shift the digits of the integer x, shift the digits right by shift
and return the result as a string.
If shift > number of digits, return digits reversed.
>>> circular_shift(12, 1)
""21""
>>> circular_shift(12, 2)
""12""","**Handoff Message for Agent B** **Task:** Implement a Python function that performs a circular shift on the digits of an integer `x` to the right by `shift` positions, and returns the result as a string. **Function Signature:** ```python def circular_shift(x: int, shift: int) -> str: ``` **Key Requirements & Edge Cases:** 1. **Digit Extraction:** Convert the integer `x` to a string representation of its digits to easily manipulate",truncation,0,measured,humaneval,0.70650065,0.1379310344827586,1.7894736842105263,1.0,0.1666666666666666,0.0307692307692307,0.4333333333333333,1,0.0,0.0,1.0,0.0,0.0084925759583711,0.0101210391148924,0.0748840177241912,0,False
he_065,"Circular shift the digits of the integer x, shift the digits right by shift
and return the result as a string.
If shift > number of digits, return digits reversed.
>>> circular_shift(12, 1)
""21""
>>> circular_shift(12, 2)
""12""","**Handoff Message for Agent B**

**Task:**
Implement a Python function that performs a circular shift on the digits of an integer  to the right by  positions, and returns the result as a string.

**Function Signature:**


**Key Requirements & Edge Cases:**

**Proposed Approach:**",tool_result_drop,0,measured,humaneval,0.6052088,0.1153846153846153,1.105263157894737,0.6666666666666666,0.1666666666666666,0.0512820512820512,0.5,1,0.0,0.0,0.0,,0.0075317271985113,0.0043664895929396,0.0,0,False
